"Sample","transect","is_dbo3","cluster11","class","sample_pct"
"BOX_9_33","SLY","Other transects","B2a","Alphaproteobacteria",12.038035486717
"BOX_9_33","SLY","Other transects","B2a","Bacteroidia",30.3009508871679
"BOX_9_33","SLY","Other transects","B2a","CPR2",0
"BOX_9_33","SLY","Other transects","B2a","Campylobacteria",0
"BOX_9_33","SLY","Other transects","B2a","Chitinivibrionia",0
"BOX_9_33","SLY","Other transects","B2a","Clostridia",0
"BOX_9_33","SLY","Other transects","B2a","Deltaproteobacteria",0.225468091363592
"BOX_9_33","SLY","Other transects","B2a","Gammaproteobacteria",51.3871189099108
"BOX_9_33","SLY","Other transects","B2a","Gracilibacteria",0
"BOX_9_33","SLY","Other transects","B2a","Kiritimatiellae",0
"BOX_9_33","SLY","Other transects","B2a","Lentisphaeria",0
"BOX_9_33","SLY","Other transects","B2a","Lokiarchaeia",0
"BOX_9_33","SLY","Other transects","B2a","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_33","SLY","Other transects","B2a","Mollicutes",0
"BOX_9_33","SLY","Other transects","B2a","Nitrososphaeria",0
"BOX_9_33","SLY","Other transects","B2a","Nitrospinia",0
"BOX_9_33","SLY","Other transects","B2a","OM190",0
"BOX_9_33","SLY","Other transects","B2a","Oligosphaeria",0
"BOX_9_33","SLY","Other transects","B2a","Oxyphotobacteria",0
"BOX_9_33","SLY","Other transects","B2a","Phycisphaerae",0
"BOX_9_33","SLY","Other transects","B2a","Planctomycetacia",0
"BOX_9_33","SLY","Other transects","B2a","Spirochaetia",0
"BOX_9_33","SLY","Other transects","B2a","Thermoplasmata",0
"BOX_9_33","SLY","Other transects","B2a","Verrucomicrobiae",6.0484266248407
"BOX_9_34","SLY","Other transects","A2","Acidimicrobiia",0
"BOX_9_34","SLY","Other transects","A2","Actinobacteria",0
"BOX_9_34","SLY","Other transects","A2","Alphaproteobacteria",1.55058464667006
"BOX_9_34","SLY","Other transects","A2","Bacteroidia",0
"BOX_9_34","SLY","Other transects","A2","CPR2",0
"BOX_9_34","SLY","Other transects","A2","Campylobacteria",0
"BOX_9_34","SLY","Other transects","A2","Chitinivibrionia",0
"BOX_9_34","SLY","Other transects","A2","Clostridia",0
"BOX_9_34","SLY","Other transects","A2","Deltaproteobacteria",0
"BOX_9_34","SLY","Other transects","A2","Gammaproteobacteria",90.7981698017285
"BOX_9_34","SLY","Other transects","A2","Gracilibacteria",0
"BOX_9_34","SLY","Other transects","A2","Kiritimatiellae",0
"BOX_9_34","SLY","Other transects","A2","Lentisphaeria",0
"BOX_9_34","SLY","Other transects","A2","Lokiarchaeia",0
"BOX_9_34","SLY","Other transects","A2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_34","SLY","Other transects","A2","Mollicutes",0
"BOX_9_34","SLY","Other transects","A2","Nitrososphaeria",0
"BOX_9_34","SLY","Other transects","A2","Nitrospinia",0
"BOX_9_34","SLY","Other transects","A2","OM190",0
"BOX_9_34","SLY","Other transects","A2","Oligosphaeria",0
"BOX_9_34","SLY","Other transects","A2","Oxyphotobacteria",0
"BOX_9_34","SLY","Other transects","A2","Phycisphaerae",0
"BOX_9_34","SLY","Other transects","A2","Planctomycetacia",0
"BOX_9_34","SLY","Other transects","A2","Spirochaetia",0
"BOX_9_34","SLY","Other transects","A2","Thermoplasmata",0
"BOX_9_34","SLY","Other transects","A2","Verrucomicrobiae",7.65124555160142
"BOX_9_35","SLY","Other transects","A2","Acidimicrobiia",0
"BOX_9_35","SLY","Other transects","A2","Actinobacteria",0
"BOX_9_35","SLY","Other transects","A2","Alphaproteobacteria",21.6289945440374
"BOX_9_35","SLY","Other transects","A2","Bacteroidia",0
"BOX_9_35","SLY","Other transects","A2","CPR2",0
"BOX_9_35","SLY","Other transects","A2","Campylobacteria",0
"BOX_9_35","SLY","Other transects","A2","Chitinivibrionia",0
"BOX_9_35","SLY","Other transects","A2","Clostridia",0
"BOX_9_35","SLY","Other transects","A2","Deltaproteobacteria",0
"BOX_9_35","SLY","Other transects","A2","Gammaproteobacteria",78.3710054559626
"BOX_9_35","SLY","Other transects","A2","Gracilibacteria",0
"BOX_9_35","SLY","Other transects","A2","Kiritimatiellae",0
"BOX_9_35","SLY","Other transects","A2","Lentisphaeria",0
"BOX_9_35","SLY","Other transects","A2","Lokiarchaeia",0
"BOX_9_35","SLY","Other transects","A2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_35","SLY","Other transects","A2","Mollicutes",0
"BOX_9_35","SLY","Other transects","A2","Nitrososphaeria",0
"BOX_9_35","SLY","Other transects","A2","Nitrospinia",0
"BOX_9_35","SLY","Other transects","A2","OM190",0
"BOX_9_35","SLY","Other transects","A2","Oligosphaeria",0
"BOX_9_35","SLY","Other transects","A2","Oxyphotobacteria",0
"BOX_9_35","SLY","Other transects","A2","Phycisphaerae",0
"BOX_9_35","SLY","Other transects","A2","Planctomycetacia",0
"BOX_9_35","SLY","Other transects","A2","Spirochaetia",0
"BOX_9_35","SLY","Other transects","A2","Thermoplasmata",0
"BOX_9_35","SLY","Other transects","A2","Verrucomicrobiae",0
"BOX_9_36","SLY","Other transects","A2","Acidimicrobiia",0
"BOX_9_36","SLY","Other transects","A2","Actinobacteria",0
"BOX_9_36","SLY","Other transects","A2","Alphaproteobacteria",15.4661791590494
"BOX_9_36","SLY","Other transects","A2","Bacteroidia",0
"BOX_9_36","SLY","Other transects","A2","CPR2",0
"BOX_9_36","SLY","Other transects","A2","Campylobacteria",0.292504570383912
"BOX_9_36","SLY","Other transects","A2","Chitinivibrionia",0
"BOX_9_36","SLY","Other transects","A2","Clostridia",0
"BOX_9_36","SLY","Other transects","A2","Deltaproteobacteria",0.292504570383912
"BOX_9_36","SLY","Other transects","A2","Gammaproteobacteria",83.9488117001828
"BOX_9_36","SLY","Other transects","A2","Gracilibacteria",0
"BOX_9_36","SLY","Other transects","A2","Kiritimatiellae",0
"BOX_9_36","SLY","Other transects","A2","Lentisphaeria",0
"BOX_9_36","SLY","Other transects","A2","Lokiarchaeia",0
"BOX_9_36","SLY","Other transects","A2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_36","SLY","Other transects","A2","Mollicutes",0
"BOX_9_36","SLY","Other transects","A2","Nitrososphaeria",0
"BOX_9_36","SLY","Other transects","A2","Nitrospinia",0
"BOX_9_36","SLY","Other transects","A2","OM190",0
"BOX_9_36","SLY","Other transects","A2","Oligosphaeria",0
"BOX_9_36","SLY","Other transects","A2","Oxyphotobacteria",0
"BOX_9_36","SLY","Other transects","A2","Phycisphaerae",0
"BOX_9_36","SLY","Other transects","A2","Planctomycetacia",0
"BOX_9_36","SLY","Other transects","A2","Spirochaetia",0
"BOX_9_36","SLY","Other transects","A2","Thermoplasmata",0
"BOX_9_36","SLY","Other transects","A2","Verrucomicrobiae",0
"BOX_9_37","SLY","Other transects","A2","Acidimicrobiia",0
"BOX_9_37","SLY","Other transects","A2","Actinobacteria",0
"BOX_9_37","SLY","Other transects","A2","Alphaproteobacteria",48.8547065708076
"BOX_9_37","SLY","Other transects","A2","Bacteroidia",0
"BOX_9_37","SLY","Other transects","A2","CPR2",0
"BOX_9_37","SLY","Other transects","A2","Campylobacteria",0
"BOX_9_37","SLY","Other transects","A2","Chitinivibrionia",0
"BOX_9_37","SLY","Other transects","A2","Clostridia",0
"BOX_9_37","SLY","Other transects","A2","Deltaproteobacteria",0
"BOX_9_37","SLY","Other transects","A2","Gammaproteobacteria",51.1452934291925
"BOX_9_37","SLY","Other transects","A2","Gracilibacteria",0
"BOX_9_37","SLY","Other transects","A2","Kiritimatiellae",0
"BOX_9_37","SLY","Other transects","A2","Lentisphaeria",0
"BOX_9_37","SLY","Other transects","A2","Lokiarchaeia",0
"BOX_9_37","SLY","Other transects","A2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_37","SLY","Other transects","A2","Mollicutes",0
"BOX_9_37","SLY","Other transects","A2","Nitrososphaeria",0
"BOX_9_37","SLY","Other transects","A2","Nitrospinia",0
"BOX_9_37","SLY","Other transects","A2","OM190",0
"BOX_9_37","SLY","Other transects","A2","Oligosphaeria",0
"BOX_9_37","SLY","Other transects","A2","Oxyphotobacteria",0
"BOX_9_37","SLY","Other transects","A2","Phycisphaerae",0
"BOX_9_37","SLY","Other transects","A2","Planctomycetacia",0
"BOX_9_37","SLY","Other transects","A2","Spirochaetia",0
"BOX_9_37","SLY","Other transects","A2","Thermoplasmata",0
"BOX_9_37","SLY","Other transects","A2","Verrucomicrobiae",0
"BOX_9_38","SLY","Other transects","A2","Acidimicrobiia",0
"BOX_9_38","SLY","Other transects","A2","Actinobacteria",0
"BOX_9_38","SLY","Other transects","A2","Alphaproteobacteria",36.5824782951855
"BOX_9_38","SLY","Other transects","A2","Bacteroidia",0
"BOX_9_38","SLY","Other transects","A2","CPR2",0
"BOX_9_38","SLY","Other transects","A2","Campylobacteria",0
"BOX_9_38","SLY","Other transects","A2","Chitinivibrionia",0
"BOX_9_38","SLY","Other transects","A2","Clostridia",0
"BOX_9_38","SLY","Other transects","A2","Deltaproteobacteria",0
"BOX_9_38","SLY","Other transects","A2","Gammaproteobacteria",63.4175217048145
"BOX_9_38","SLY","Other transects","A2","Gracilibacteria",0
"BOX_9_38","SLY","Other transects","A2","Kiritimatiellae",0
"BOX_9_38","SLY","Other transects","A2","Lentisphaeria",0
"BOX_9_38","SLY","Other transects","A2","Lokiarchaeia",0
"BOX_9_38","SLY","Other transects","A2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_38","SLY","Other transects","A2","Mollicutes",0
"BOX_9_38","SLY","Other transects","A2","Nitrososphaeria",0
"BOX_9_38","SLY","Other transects","A2","Nitrospinia",0
"BOX_9_38","SLY","Other transects","A2","OM190",0
"BOX_9_38","SLY","Other transects","A2","Oligosphaeria",0
"BOX_9_38","SLY","Other transects","A2","Oxyphotobacteria",0
"BOX_9_38","SLY","Other transects","A2","Phycisphaerae",0
"BOX_9_38","SLY","Other transects","A2","Planctomycetacia",0
"BOX_9_38","SLY","Other transects","A2","Spirochaetia",0
"BOX_9_38","SLY","Other transects","A2","Thermoplasmata",0
"BOX_9_38","SLY","Other transects","A2","Verrucomicrobiae",0
"BOX_9_39","SLY","Other transects","A2","Acidimicrobiia",0
"BOX_9_39","SLY","Other transects","A2","Actinobacteria",0.156576200417537
"BOX_9_39","SLY","Other transects","A2","Alphaproteobacteria",20.8072372999304
"BOX_9_39","SLY","Other transects","A2","Bacteroidia",5.93249826026444
"BOX_9_39","SLY","Other transects","A2","CPR2",0
"BOX_9_39","SLY","Other transects","A2","Campylobacteria",0
"BOX_9_39","SLY","Other transects","A2","Chitinivibrionia",0
"BOX_9_39","SLY","Other transects","A2","Clostridia",0
"BOX_9_39","SLY","Other transects","A2","Deltaproteobacteria",0.504523312456507
"BOX_9_39","SLY","Other transects","A2","Gammaproteobacteria",72.5991649269311
"BOX_9_39","SLY","Other transects","A2","Gracilibacteria",0
"BOX_9_39","SLY","Other transects","A2","Kiritimatiellae",0
"BOX_9_39","SLY","Other transects","A2","Lentisphaeria",0
"BOX_9_39","SLY","Other transects","A2","Lokiarchaeia",0
"BOX_9_39","SLY","Other transects","A2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_39","SLY","Other transects","A2","Mollicutes",0
"BOX_9_39","SLY","Other transects","A2","Nitrososphaeria",0
"BOX_9_39","SLY","Other transects","A2","Nitrospinia",0
"BOX_9_39","SLY","Other transects","A2","OM190",0
"BOX_9_39","SLY","Other transects","A2","Oligosphaeria",0
"BOX_9_39","SLY","Other transects","A2","Oxyphotobacteria",0
"BOX_9_39","SLY","Other transects","A2","Phycisphaerae",0
"BOX_9_39","SLY","Other transects","A2","Planctomycetacia",0
"BOX_9_39","SLY","Other transects","A2","Spirochaetia",0
"BOX_9_39","SLY","Other transects","A2","Thermoplasmata",0
"BOX_9_39","SLY","Other transects","A2","Verrucomicrobiae",0
"BOX_9_40","SLY","Other transects","A2","Acidimicrobiia",0
"BOX_9_40","SLY","Other transects","A2","Actinobacteria",0.132647985408722
"BOX_9_40","SLY","Other transects","A2","Alphaproteobacteria",16.9623611341403
"BOX_9_40","SLY","Other transects","A2","Bacteroidia",8.57237605703864
"BOX_9_40","SLY","Other transects","A2","CPR2",0
"BOX_9_40","SLY","Other transects","A2","Campylobacteria",0
"BOX_9_40","SLY","Other transects","A2","Chitinivibrionia",0
"BOX_9_40","SLY","Other transects","A2","Clostridia",0
"BOX_9_40","SLY","Other transects","A2","Deltaproteobacteria",1.09434587962195
"BOX_9_40","SLY","Other transects","A2","Gammaproteobacteria",62.5103631238601
"BOX_9_40","SLY","Other transects","A2","Gracilibacteria",0
"BOX_9_40","SLY","Other transects","A2","Kiritimatiellae",0
"BOX_9_40","SLY","Other transects","A2","Lentisphaeria",0
"BOX_9_40","SLY","Other transects","A2","Lokiarchaeia",0
"BOX_9_40","SLY","Other transects","A2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_40","SLY","Other transects","A2","Mollicutes",0
"BOX_9_40","SLY","Other transects","A2","Nitrososphaeria",0
"BOX_9_40","SLY","Other transects","A2","Nitrospinia",0
"BOX_9_40","SLY","Other transects","A2","OM190",0
"BOX_9_40","SLY","Other transects","A2","Oligosphaeria",0
"BOX_9_40","SLY","Other transects","A2","Oxyphotobacteria",0
"BOX_9_40","SLY","Other transects","A2","Phycisphaerae",5.10694743823578
"BOX_9_40","SLY","Other transects","A2","Planctomycetacia",0
"BOX_9_40","SLY","Other transects","A2","Spirochaetia",0
"BOX_9_40","SLY","Other transects","A2","Thermoplasmata",0
"BOX_9_40","SLY","Other transects","A2","Verrucomicrobiae",5.62095838169458
"BOX_9_41","SLY","Other transects","A2","Acidimicrobiia",0
"BOX_9_41","SLY","Other transects","A2","Actinobacteria",0
"BOX_9_41","SLY","Other transects","A2","Alphaproteobacteria",11.0927152317881
"BOX_9_41","SLY","Other transects","A2","Bacteroidia",11.6307947019868
"BOX_9_41","SLY","Other transects","A2","CPR2",0
"BOX_9_41","SLY","Other transects","A2","Campylobacteria",0
"BOX_9_41","SLY","Other transects","A2","Chitinivibrionia",0
"BOX_9_41","SLY","Other transects","A2","Clostridia",0
"BOX_9_41","SLY","Other transects","A2","Deltaproteobacteria",0.807119205298013
"BOX_9_41","SLY","Other transects","A2","Gammaproteobacteria",65.8940397350993
"BOX_9_41","SLY","Other transects","A2","Gracilibacteria",0
"BOX_9_41","SLY","Other transects","A2","Kiritimatiellae",0
"BOX_9_41","SLY","Other transects","A2","Lentisphaeria",0
"BOX_9_41","SLY","Other transects","A2","Lokiarchaeia",0
"BOX_9_41","SLY","Other transects","A2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_41","SLY","Other transects","A2","Mollicutes",0
"BOX_9_41","SLY","Other transects","A2","Nitrososphaeria",0
"BOX_9_41","SLY","Other transects","A2","Nitrospinia",0
"BOX_9_41","SLY","Other transects","A2","OM190",0
"BOX_9_41","SLY","Other transects","A2","Oligosphaeria",0
"BOX_9_41","SLY","Other transects","A2","Oxyphotobacteria",0
"BOX_9_41","SLY","Other transects","A2","Phycisphaerae",5.00827814569536
"BOX_9_41","SLY","Other transects","A2","Planctomycetacia",0
"BOX_9_41","SLY","Other transects","A2","Spirochaetia",0
"BOX_9_41","SLY","Other transects","A2","Thermoplasmata",0
"BOX_9_41","SLY","Other transects","A2","Verrucomicrobiae",5.56705298013245
"BOX_9_42","SLY","Other transects","A2","Acidimicrobiia",0
"BOX_9_42","SLY","Other transects","A2","Actinobacteria",0
"BOX_9_42","SLY","Other transects","A2","Alphaproteobacteria",6.63707887835384
"BOX_9_42","SLY","Other transects","A2","Bacteroidia",4.63990316723825
"BOX_9_42","SLY","Other transects","A2","CPR2",0
"BOX_9_42","SLY","Other transects","A2","Campylobacteria",0
"BOX_9_42","SLY","Other transects","A2","Chitinivibrionia",0
"BOX_9_42","SLY","Other transects","A2","Clostridia",0
"BOX_9_42","SLY","Other transects","A2","Deltaproteobacteria",0
"BOX_9_42","SLY","Other transects","A2","Gammaproteobacteria",88.7230179544079
"BOX_9_42","SLY","Other transects","A2","Gracilibacteria",0
"BOX_9_42","SLY","Other transects","A2","Kiritimatiellae",0
"BOX_9_42","SLY","Other transects","A2","Lentisphaeria",0
"BOX_9_42","SLY","Other transects","A2","Lokiarchaeia",0
"BOX_9_42","SLY","Other transects","A2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_42","SLY","Other transects","A2","Mollicutes",0
"BOX_9_42","SLY","Other transects","A2","Nitrososphaeria",0
"BOX_9_42","SLY","Other transects","A2","Nitrospinia",0
"BOX_9_42","SLY","Other transects","A2","OM190",0
"BOX_9_42","SLY","Other transects","A2","Oligosphaeria",0
"BOX_9_42","SLY","Other transects","A2","Oxyphotobacteria",0
"BOX_9_42","SLY","Other transects","A2","Phycisphaerae",0
"BOX_9_42","SLY","Other transects","A2","Planctomycetacia",0
"BOX_9_42","SLY","Other transects","A2","Spirochaetia",0
"BOX_9_42","SLY","Other transects","A2","Thermoplasmata",0
"BOX_9_42","SLY","Other transects","A2","Verrucomicrobiae",0
"BOX_9_43","SLY","Other transects","A2","Acidimicrobiia",0
"BOX_9_43","SLY","Other transects","A2","Actinobacteria",0
"BOX_9_43","SLY","Other transects","A2","Alphaproteobacteria",24.7005649717514
"BOX_9_43","SLY","Other transects","A2","Bacteroidia",0
"BOX_9_43","SLY","Other transects","A2","CPR2",0
"BOX_9_43","SLY","Other transects","A2","Campylobacteria",0
"BOX_9_43","SLY","Other transects","A2","Chitinivibrionia",0
"BOX_9_43","SLY","Other transects","A2","Clostridia",0
"BOX_9_43","SLY","Other transects","A2","Deltaproteobacteria",0.361581920903955
"BOX_9_43","SLY","Other transects","A2","Gammaproteobacteria",68.2033898305085
"BOX_9_43","SLY","Other transects","A2","Gracilibacteria",0
"BOX_9_43","SLY","Other transects","A2","Kiritimatiellae",0
"BOX_9_43","SLY","Other transects","A2","Lentisphaeria",0
"BOX_9_43","SLY","Other transects","A2","Lokiarchaeia",0
"BOX_9_43","SLY","Other transects","A2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_43","SLY","Other transects","A2","Mollicutes",0
"BOX_9_43","SLY","Other transects","A2","Nitrososphaeria",0
"BOX_9_43","SLY","Other transects","A2","Nitrospinia",0
"BOX_9_43","SLY","Other transects","A2","OM190",0
"BOX_9_43","SLY","Other transects","A2","Oligosphaeria",0
"BOX_9_43","SLY","Other transects","A2","Oxyphotobacteria",0
"BOX_9_43","SLY","Other transects","A2","Phycisphaerae",0
"BOX_9_43","SLY","Other transects","A2","Planctomycetacia",0
"BOX_9_43","SLY","Other transects","A2","Spirochaetia",0
"BOX_9_43","SLY","Other transects","A2","Thermoplasmata",0
"BOX_9_43","SLY","Other transects","A2","Verrucomicrobiae",6.73446327683616
"BOX_9_44","SLY","Other transects","A1","Acidimicrobiia",0
"BOX_9_44","SLY","Other transects","A1","Actinobacteria",0
"BOX_9_44","SLY","Other transects","A1","Alphaproteobacteria",25.7399499337358
"BOX_9_44","SLY","Other transects","A1","Bacteroidia",0
"BOX_9_44","SLY","Other transects","A1","CPR2",0
"BOX_9_44","SLY","Other transects","A1","Campylobacteria",0
"BOX_9_44","SLY","Other transects","A1","Chitinivibrionia",0
"BOX_9_44","SLY","Other transects","A1","Clostridia",0
"BOX_9_44","SLY","Other transects","A1","Deltaproteobacteria",0
"BOX_9_44","SLY","Other transects","A1","Gammaproteobacteria",69.8571638933883
"BOX_9_44","SLY","Other transects","A1","Gracilibacteria",0
"BOX_9_44","SLY","Other transects","A1","Kiritimatiellae",0
"BOX_9_44","SLY","Other transects","A1","Lentisphaeria",0
"BOX_9_44","SLY","Other transects","A1","Lokiarchaeia",0
"BOX_9_44","SLY","Other transects","A1","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_44","SLY","Other transects","A1","Mollicutes",0
"BOX_9_44","SLY","Other transects","A1","Nitrososphaeria",0
"BOX_9_44","SLY","Other transects","A1","Nitrospinia",0
"BOX_9_44","SLY","Other transects","A1","OM190",0
"BOX_9_44","SLY","Other transects","A1","Oligosphaeria",0
"BOX_9_44","SLY","Other transects","A1","Oxyphotobacteria",0
"BOX_9_44","SLY","Other transects","A1","Phycisphaerae",0
"BOX_9_44","SLY","Other transects","A1","Planctomycetacia",0
"BOX_9_44","SLY","Other transects","A1","Spirochaetia",0
"BOX_9_44","SLY","Other transects","A1","Thermoplasmata",0
"BOX_9_44","SLY","Other transects","A1","Verrucomicrobiae",4.40288617287587
"BOX_9_45","SLY","Other transects","C2b1","Acidimicrobiia",0
"BOX_9_45","SLY","Other transects","C2b1","Actinobacteria",1.35618603877194
"BOX_9_45","SLY","Other transects","C2b1","Alphaproteobacteria",18.5705965554539
"BOX_9_45","SLY","Other transects","C2b1","Bacteroidia",33.9212912887927
"BOX_9_45","SLY","Other transects","C2b1","CPR2",0
"BOX_9_45","SLY","Other transects","C2b1","Campylobacteria",0
"BOX_9_45","SLY","Other transects","C2b1","Chitinivibrionia",0
"BOX_9_45","SLY","Other transects","C2b1","Clostridia",0
"BOX_9_45","SLY","Other transects","C2b1","Deltaproteobacteria",0
"BOX_9_45","SLY","Other transects","C2b1","Gammaproteobacteria",39.6705216740161
"BOX_9_45","SLY","Other transects","C2b1","Gracilibacteria",0
"BOX_9_45","SLY","Other transects","C2b1","Kiritimatiellae",0
"BOX_9_45","SLY","Other transects","C2b1","Lentisphaeria",0
"BOX_9_45","SLY","Other transects","C2b1","Lokiarchaeia",0
"BOX_9_45","SLY","Other transects","C2b1","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_45","SLY","Other transects","C2b1","Mollicutes",0
"BOX_9_45","SLY","Other transects","C2b1","Nitrososphaeria",0
"BOX_9_45","SLY","Other transects","C2b1","Nitrospinia",0
"BOX_9_45","SLY","Other transects","C2b1","OM190",0
"BOX_9_45","SLY","Other transects","C2b1","Oligosphaeria",0
"BOX_9_45","SLY","Other transects","C2b1","Oxyphotobacteria",0
"BOX_9_45","SLY","Other transects","C2b1","Phycisphaerae",0.158083035194276
